"doc_id","type","start","end","features","text"
232,"entity",41758,41764,"list(kind = ""location"")","America"
232,"entity",45337,45345,"list(kind = ""location"")","Minnesota"
232,"entity",45410,45418,"list(kind = ""location"")","Minnesota"
232,"entity",45795,45803,"list(kind = ""location"")","Minnesota"
232,"entity",47122,47130,"list(kind = ""location"")","Minnesota"
232,"entity",47190,47198,"list(kind = ""location"")","Minnesota"
232,"entity",47447,47457,"list(kind = ""location"")","Minneapolis"
232,"entity",48613,48625,"list(kind = ""location"")","United States"
232,"entity",49106,49118,"list(kind = ""location"")","United States"
232,"entity",49455,49462,"list(kind = ""location"")","Delaware"
232,"entity",52527,52538,"list(kind = ""location"")","Pennsylvania"
232,"entity",52803,52814,"list(kind = ""location"")","Pennsylvania"
232,"entity",52924,52935,"list(kind = ""location"")","Pennsylvania"
232,"entity",53252,53256,"list(kind = ""location"")","Texas"
232,"entity",53279,53283,"list(kind = ""location"")","Texas"
232,"entity",53302,53306,"list(kind = ""location"")","Texas"
232,"entity",53334,53338,"list(kind = ""location"")","Texas"
232,"entity",53484,53488,"list(kind = ""location"")","Texas"
232,"entity",53669,53673,"list(kind = ""location"")","Texas"
232,"entity",53735,53739,"list(kind = ""location"")","Texas"
232,"entity",53742,53746,"list(kind = ""location"")","Texas"
232,"entity",53810,53814,"list(kind = ""location"")","Texas"
232,"entity",54494,54505,"list(kind = ""location"")","Pennsylvania"
232,"entity",54795,54807,"list(kind = ""location"")","United States"
232,"entity",55011,55022,"list(kind = ""location"")","Pennsylvania"
232,"entity",55091,55102,"list(kind = ""location"")","Pennsylvania"
232,"entity",55148,55159,"list(kind = ""location"")","Pennsylvania"
232,"entity",55173,55180,"list(kind = ""location"")","Delaware"
232,"entity",55289,55300,"list(kind = ""location"")","Pennsylvania"
232,"entity",55323,55334,"list(kind = ""location"")","Pennsylvania"
232,"entity",56983,56986,"list(kind = ""location"")","Ohio"
232,"entity",57013,57016,"list(kind = ""location"")","Iowa"
232,"entity",57074,57078,"list(kind = ""location"")","Miami"
232,"entity",57152,57155,"list(kind = ""location"")","Ohio"
232,"entity",57504,57515,"list(kind = ""location"")","Pennsylvania"
232,"entity",57538,57545,"list(kind = ""location"")","New York"
232,"entity",58989,58992,"list(kind = ""location"")","Iowa"
232,"entity",59277,59285,"list(kind = ""location"")","Venezuela"
232,"entity",60495,60499,"list(kind = ""location"")","Earth"
232,"entity",60512,60516,"list(kind = ""location"")","Syria"
232,"entity",61098,61110,"list(kind = ""location"")","United States"
232,"entity",62186,62190,"list(kind = ""location"")","Earth"
232,"entity",62637,62648,"list(kind = ""location"")","Philadelphia"
232,"entity",62678,62689,"list(kind = ""location"")","Philadelphia"
232,"entity",62717,62728,"list(kind = ""location"")","Philadelphia"
232,"entity",62982,62988,"list(kind = ""location"")","America"
232,"entity",64015,64026,"list(kind = ""location"")","Philadelphia"
232,"entity",64029,64037,"list(kind = ""location"")","Milwaukee"
232,"entity",64040,64046,"list(kind = ""location"")","Detroit"
232,"entity",64049,64057,"list(kind = ""location"")","Baltimore"
232,"entity",64060,64066,"list(kind = ""location"")","Oakland"
232,"entity",64602,64608,"list(kind = ""location"")","America"
232,"entity",64816,64822,"list(kind = ""location"")","Florida"
232,"entity",64898,64902,"list(kind = ""location"")","Black"
232,"entity",65232,65235,"list(kind = ""location"")","Cuba"
232,"entity",65238,65246,"list(kind = ""location"")","Nicaragua"
232,"entity",65252,65260,"list(kind = ""location"")","Venezuela"
232,"entity",65436,65448,"list(kind = ""location"")","United States"
232,"entity",65606,65609,"list(kind = ""location"")","Iran"
232,"entity",65672,65678,"list(kind = ""location"")","America"
232,"entity",66127,66131,"list(kind = ""location"")","China"
232,"entity",66493,66505,"list(kind = ""location"")","United States"
232,"entity",66669,66678,"list(kind = ""location"")","Washington"
232,"entity",66716,66727,"list(kind = ""location"")","Philadelphia"
232,"entity",67106,67114,"list(kind = ""location"")","Bethlehem"
232,"entity",67354,67360,"list(kind = ""location"")","America"
232,"entity",67484,67490,"list(kind = ""location"")","America"
232,"entity",67873,67884,"list(kind = ""location"")","Pennsylvania"
233,"entity",192,196,"list(kind = ""location"")","Omaha"
233,"entity",261,264,"list(kind = ""location"")","Iowa"
233,"entity",274,277,"list(kind = ""location"")","Iowa"
233,"entity",312,315,"list(kind = ""location"")","Iowa"
233,"entity",340,344,"list(kind = ""location"")","Omaha"
233,"entity",383,386,"list(kind = ""location"")","Iowa"
233,"entity",1640,1646,"list(kind = ""location"")","Florida"
233,"entity",3555,3559,"list(kind = ""location"")","China"
233,"entity",3643,3647,"list(kind = ""location"")","China"
233,"entity",3743,3747,"list(kind = ""location"")","China"
233,"entity",3759,3763,"list(kind = ""location"")","China"
233,"entity",4039,4047,"list(kind = ""location"")","Wisconsin"
233,"entity",4075,4082,"list(kind = ""location"")","Michigan"
233,"entity",4394,4401,"list(kind = ""location"")","Nebraska"
233,"entity",4420,4426,"list(kind = ""location"")","America"
233,"entity",4693,4700,"list(kind = ""location"")","Nebraska"
233,"entity",4862,4871,"list(kind = ""location"")","Washington"
233,"entity",4962,4971,"list(kind = ""location"")","Washington"
233,"entity",5202,5206,"list(kind = ""location"")","Omaha"
233,"entity",5476,5487,"list(kind = ""location"")","Pennsylvania"
233,"entity",5741,5752,"list(kind = ""location"")","Pennsylvania"
233,"entity",5771,5778,"list(kind = ""location"")","Delaware"
233,"entity",5825,5832,"list(kind = ""location"")","Delaware"
233,"entity",5992,5998,"list(kind = ""location"")","Georgia"
233,"entity",11535,11539,"list(kind = ""location"")","China"
233,"entity",12014,12021,"list(kind = ""location"")","Nebraska"
233,"entity",12052,12059,"list(kind = ""location"")","Nebraska"
233,"entity",13486,13490,"list(kind = ""location"")","Texas"
233,"entity",13511,13517,"list(kind = ""location"")","Arizona"
233,"entity",13852,13856,"list(kind = ""location"")","China"
233,"entity",15449,15455,"list(kind = ""location"")","Seattle"
233,"entity",15572,15578,"list(kind = ""location"")","Seattle"
233,"entity",15608,15618,"list(kind = ""location"")","Minneapolis"
233,"entity",15650,15660,"list(kind = ""location"")","Minneapolis"
233,"entity",15743,15753,"list(kind = ""location"")","Minneapolis"
233,"entity",16725,16730,"list(kind = ""location"")","Europe"
233,"entity",16748,16753,"list(kind = ""location"")","Europe"
233,"entity",16781,16786,"list(kind = ""location"")","Europe"
233,"entity",18041,18053,"list(kind = ""location"")","United States"
233,"entity",18619,18623,"list(kind = ""location"")","China"
233,"entity",20294,20300,"list(kind = ""location"")","Florida"
233,"entity",20303,20307,"list(kind = ""location"")","Texas"
233,"entity",20310,20316,"list(kind = ""location"")","Arizona"
233,"entity",22860,22864,"list(kind = ""location"")","Omaha"
233,"entity",23512,23519,"list(kind = ""location"")","Michigan"
233,"entity",23548,23556,"list(kind = ""location"")","Wisconsin"
233,"entity",24752,24758,"list(kind = ""location"")","Hi Joe."
233,"entity",24979,24986,"list(kind = ""location"")","Nebraska"
233,"entity",25112,25115,"list(kind = ""location"")","Iowa"
233,"entity",25634,25637,"list(kind = ""location"")","Iowa"
233,"entity",25917,25921,"list(kind = ""location"")","Omaha"
233,"entity",26920,26930,"list(kind = ""location"")","Afghanistan"
233,"entity",27023,27027,"list(kind = ""location"")","Syria"
233,"entity",27172,27175,"list(kind = ""location"")","Iraq"
233,"entity",27688,27695,"list(kind = ""location"")","Nebraska"
233,"entity",27701,27704,"list(kind = ""location"")","Iowa"
233,"entity",27872,27879,"list(kind = ""location"")","Nebraska"
233,"entity",27886,27889,"list(kind = ""location"")","Iowa"
233,"entity",27955,27958,"list(kind = ""location"")","Iowa"
233,"entity",28228,28232,"list(kind = ""location"")","China"
233,"entity",28917,28924,"list(kind = ""location"")","Nebraska"
233,"entity",28942,28945,"list(kind = ""location"")","Iowa"
233,"entity",29594,29597,"list(kind = ""location"")","Iowa"
233,"entity",29775,29780,"list(kind = ""location"")","Russia"
233,"entity",29783,29787,"list(kind = ""location"")","China"
233,"entity",29790,29800,"list(kind = ""location"")","North Korea"
233,"entity",30357,30360,"list(kind = ""location"")","Iran"
233,"entity",30432,30434,"list(kind = ""location"")","I’m"
233,"entity",30649,30652,"list(kind = ""location"")","Iran"
233,"entity",30716,30721,"list(kind = ""location"")","Israel"
233,"entity",30758,30766,"list(kind = ""location"")","Jerusalem"
233,"entity",30820,30832,"list(kind = ""location"")","Golan Heights"
233,"entity",30965,30975,"list(kind = ""location"")","Middle East"
233,"entity",32535,32545,"list(kind = ""location"")","Middle East"
233,"entity",33020,33024,"list(kind = ""location"")","China"
233,"entity",33875,33887,"list(kind = ""location"")","United States"
233,"entity",33938,33941,"list(kind = ""location"")","Mars"
233,"entity",34400,34406,"list(kind = ""location"")","America"
233,"entity",34506,34513,"list(kind = ""location"")","Nebraska"
233,"entity",34519,34522,"list(kind = ""location"")","Iowa"
233,"entity",35183,35192,"list(kind = ""location"")","Washington"
233,"entity",35527,35533,"list(kind = ""location"")","Norfolk"
233,"entity",35538,35545,"list(kind = ""location"")","Hastings"
233,"entity",35553,35564,"list(kind = ""location"")","Grand Island"
233,"entity",35616,35620,"list(kind = ""location"")","Omaha"
233,"entity",35648,35655,"list(kind = ""location"")","Nebraska"
233,"entity",36493,36500,"list(kind = ""location"")","Nebraska"
233,"entity",36506,36509,"list(kind = ""location"")","Iowa"
233,"entity",36735,36742,"list(kind = ""location"")","Nebraska"
233,"entity",36755,36758,"list(kind = ""location"")","Iowa"
234,"entity",51,57,"list(kind = ""location"")","Florida"
234,"entity",67,73,"list(kind = ""location"")","Florida"
234,"entity",84,90,"list(kind = ""location"")","Florida"
234,"entity",945,951,"list(kind = ""location"")","Florida"
234,"entity",1946,1950,"list(kind = ""location"")","China"
234,"entity",2436,2441,"list(kind = ""location"")","Gallup"
234,"entity",3124,3135,"list(kind = ""location"")","Pennsylvania"
234,"entity",3138,3151,"list(kind = ""location"")","North Carolina"
234,"entity",3154,3157,"list(kind = ""location"")","Iowa"
234,"entity",3198,3201,"list(kind = ""location"")","Iowa"
234,"entity",3334,3340,"list(kind = ""location"")","Georgia"
234,"entity",3375,3381,"list(kind = ""location"")","Georgia"
234,"entity",3408,3414,"list(kind = ""location"")","Georgia"
234,"entity",3467,3473,"list(kind = ""location"")","Georgia"
234,"entity",3604,3610,"list(kind = ""location"")","Georgia"
234,"entity",4415,4426,"list(kind = ""location"")","Pennsylvania"
234,"entity",7033,7039,"list(kind = ""location"")","America"
234,"entity",7056,7059,"list(kind = ""location"")","Cuba"
234,"entity",7074,7082,"list(kind = ""location"")","Venezuela"
234,"entity",7719,7723,"list(kind = ""location"")","China"
234,"entity",7757,7763,"list(kind = ""location"")","Florida"
234,"entity",7927,7936,"list(kind = ""location"")","Washington"
234,"entity",8045,8054,"list(kind = ""location"")","Washington"
234,"entity",8064,8073,"list(kind = ""location"")","Washington"
234,"entity",8726,8737,"list(kind = ""location"")","Pennsylvania"
234,"entity",9209,9211,"list(kind = ""location"")","I’d"
234,"entity",9514,9515,"list(kind = ""location"")","Oh"
234,"entity",14417,14421,"list(kind = ""location"")","China"
234,"entity",17519,17522,"list(kind = ""location"")","Iowa"
234,"entity",18315,18319,"list(kind = ""location"")","Texas"
234,"entity",18333,18337,"list(kind = ""location"")","Texas"
234,"entity",18379,18383,"list(kind = ""location"")","Texas"
234,"entity",18852,18858,"list(kind = ""location"")","Florida"
234,"entity",19991,19996,"list(kind = ""location"")","Israel"
234,"entity",20476,20484,"list(kind = ""location"")","Jerusalem"
234,"entity",20529,20536,"list(kind = ""location"")","New York"
234,"entity",20541,20550,"list(kind = ""location"")","Washington"
234,"entity",20581,20589,"list(kind = ""location"")","Jerusalem"
234,"entity",20633,20641,"list(kind = ""location"")","Jerusalem"
234,"entity",22246,22252,"list(kind = ""location"")","Florida"
234,"entity",22255,22261,"list(kind = ""location"")","Arizona"
234,"entity",22268,22273,"list(kind = ""location"")","Nevada"
234,"entity",22720,22726,"list(kind = ""location"")","Florida"
234,"entity",25171,25177,"list(kind = ""location"")","Florida"
234,"entity",25198,25204,"list(kind = ""location"")","Florida"
234,"entity",27299,27315,"list(kind = ""location"")","Miami Dade County"
234,"entity",27820,27829,"list(kind = ""location"")","California"
234,"entity",31646,31652,"list(kind = ""location"")","Florida"
234,"entity",32379,32389,"list(kind = ""location"")","Puerto Rico"
234,"entity",32467,32477,"list(kind = ""location"")","Puerto Rico"
234,"entity",32491,32501,"list(kind = ""location"")","Puerto Rico"
234,"entity",32504,32514,"list(kind = ""location"")","Puerto Rico"
234,"entity",32795,32799,"list(kind = ""location"")","China"
234,"entity",32917,32929,"list(kind = ""location"")","United States"
234,"entity",34281,34285,"list(kind = ""location"")","Syria"
234,"entity",34446,34452,"list(kind = ""location"")","Florida"
234,"entity",34543,34548,"list(kind = ""location"")","France"
234,"entity",34636,34641,"list(kind = ""location"")","France"
234,"entity",36096,36108,"list(kind = ""location"")","United States"
234,"entity",39253,39256,"list(kind = ""location"")","Iran"
234,"entity",39272,39275,"list(kind = ""location"")","Iran"
234,"entity",40263,40268,"list(kind = ""location"")","Israel"
234,"entity",40305,40313,"list(kind = ""location"")","Jerusalem"
234,"entity",40363,40375,"list(kind = ""location"")","Golan Heights"
234,"entity",40611,40621,"list(kind = ""location"")","Middle East"
234,"entity",41023,41026,"list(kind = ""location"")","Cuba"
234,"entity",41353,41361,"list(kind = ""location"")","Venezuela"
234,"entity",41545,41548,"list(kind = ""location"")","Cuba"
234,"entity",41551,41559,"list(kind = ""location"")","Nicaragua"
234,"entity",41566,41574,"list(kind = ""location"")","Venezuela"
234,"entity",41967,41971,"list(kind = ""location"")","China"
234,"entity",42123,42129,"list(kind = ""location"")","America"
234,"entity",42774,42786,"list(kind = ""location"")","United States"
234,"entity",42837,42840,"list(kind = ""location"")","Mars"
234,"entity",43325,43331,"list(kind = ""location"")","Florida"
234,"entity",43492,43501,"list(kind = ""location"")","Washington"
234,"entity",44026,44030,"list(kind = ""location"")","Tampa"
234,"entity",44035,44045,"list(kind = ""location"")","Tallahassee"
234,"entity",44053,44059,"list(kind = ""location"")","Orlando"
234,"entity",44064,44075,"list(kind = ""location"")","Jacksonville"
234,"entity",44100,44104,"list(kind = ""location"")","Miami"
234,"entity",44993,44999,"list(kind = ""location"")","Florida"
234,"entity",45267,45273,"list(kind = ""location"")","Florida"
235,"entity",1689,1693,"list(kind = ""location"")","Texas"
235,"entity",1721,1732,"list(kind = ""location"")","Pennsylvania"
235,"entity",2387,2391,"list(kind = ""location"")","Texas"
235,"entity",2397,2408,"list(kind = ""location"")","Pennsylvania"
235,"entity",3478,3482,"list(kind = ""location"")","China"
235,"entity",3753,3757,"list(kind = ""location"")","China"
235,"entity",3818,3823,"list(kind = ""location"")","Europe"
235,"entity",6146,6153,"list(kind = ""location"")","New York"
235,"entity",6156,6163,"list(kind = ""location"")","Michigan"
235,"entity",6187,6194,"list(kind = ""location"")","Michigan"
235,"entity",6392,6405,"list(kind = ""location"")","North Carolina"
235,"entity",6810,6816,"list(kind = ""location"")","Atlanta"
235,"entity",8686,8691,"list(kind = ""location"")","Bernie"
235,"entity",9776,9787,"list(kind = ""location"")","Pennsylvania"
235,"entity",10172,10183,"list(kind = ""location"")","Pennsylvania"
235,"entity",11144,11150,"list(kind = ""location"")","America"
235,"entity",11357,11362,"list(kind = ""location"")","Russia"
235,"entity",11377,11388,"list(kind = ""location"")","Saudi Arabia"
235,"entity",11659,11666,"list(kind = ""location"")","Portland"
235,"entity",12629,12640,"list(kind = ""location"")","Fifth Avenue"
235,"entity",12869,12875,"list(kind = ""location"")","Florida"
235,"entity",15941,15945,"list(kind = ""location"")","Texas"
235,"entity",16317,16324,"list(kind = ""location"")","Michigan"
235,"entity",16394,16401,"list(kind = ""location"")","Michigan"
235,"entity",16481,16488,"list(kind = ""location"")","Michigan"
235,"entity",16563,16570,"list(kind = ""location"")","Michigan"
235,"entity",16778,16791,"list(kind = ""location"")","North Carolina"
235,"entity",16818,16829,"list(kind = ""location"")","Pennsylvania"
235,"entity",16879,16890,"list(kind = ""location"")","Philadelphia"
235,"entity",16912,16923,"list(kind = ""location"")","Philadelphia"
235,"entity",16966,16977,"list(kind = ""location"")","Philadelphia"
235,"entity",17071,17082,"list(kind = ""location"")","Philadelphia"
235,"entity",17126,17137,"list(kind = ""location"")","Philadelphia"
235,"entity",17176,17187,"list(kind = ""location"")","Philadelphia"
235,"entity",17248,17259,"list(kind = ""location"")","Philadelphia"
235,"entity",17269,17280,"list(kind = ""location"")","Philadelphia"
235,"entity",17303,17314,"list(kind = ""location"")","Philadelphia"
235,"entity",17642,17653,"list(kind = ""location"")","Philadelphia"
235,"entity",17681,17692,"list(kind = ""location"")","Pennsylvania"
235,"entity",17708,17719,"list(kind = ""location"")","Philadelphia"
235,"entity",17787,17790,"list(kind = ""location"")","Iowa"
235,"entity",17912,17916,"list(kind = ""location"")","China"
235,"entity",17941,17945,"list(kind = ""location"")","China"
235,"entity",18006,18009,"list(kind = ""location"")","Iowa"
235,"entity",18095,18101,"list(kind = ""location"")","Florida"
235,"entity",18141,18147,"list(kind = ""location"")","Alabama"
235,"entity",18180,18186,"list(kind = ""location"")","Alabama"
235,"entity",18202,18208,"list(kind = ""location"")","Alabama"
235,"entity",18253,18259,"list(kind = ""location"")","Alabama"
235,"entity",18304,18310,"list(kind = ""location"")","Florida"
235,"entity",18313,18319,"list(kind = ""location"")","Alabama"
235,"entity",18357,18363,"list(kind = ""location"")","Alabama"
235,"entity",18760,18766,"list(kind = ""location"")","Alabama"
235,"entity",18871,18877,"list(kind = ""location"")","Alabama"
235,"entity",18989,18995,"list(kind = ""location"")","Alabama"
235,"entity",18998,19004,"list(kind = ""location"")","Alabama"
235,"entity",19062,19068,"list(kind = ""location"")","Florida"
235,"entity",20007,20019,"list(kind = ""location"")","United States"
235,"entity",22806,22812,"list(kind = ""location"")","Florida"
235,"entity",23090,23094,"list(kind = ""location"")","China"
235,"entity",23150,23154,"list(kind = ""location"")","China"
235,"entity",23169,23173,"list(kind = ""location"")","China"
235,"entity",23181,23185,"list(kind = ""location"")","China"
235,"entity",23307,23310,"list(kind = ""location"")","Iran"
235,"entity",23335,23340,"list(kind = ""location"")","Russia"
235,"entity",23343,23348,"list(kind = ""location"")","Russia"
235,"entity",23351,23356,"list(kind = ""location"")","Russia"
235,"entity",23541,23546,"list(kind = ""location"")","Russia"
235,"entity",23613,23618,"list(kind = ""location"")","Russia"
235,"entity",23657,23662,"list(kind = ""location"")","Russia"
235,"entity",24186,24190,"list(kind = ""location"")","China"
235,"entity",24827,24839,"list(kind = ""location"")","United States"
235,"entity",25346,25350,"list(kind = ""location"")","China"
235,"entity",25470,25474,"list(kind = ""location"")","China"
235,"entity",25542,25551,"list(kind = ""location"")","Washington"
235,"entity",26256,26265,"list(kind = ""location"")","Washington"
235,"entity",26798,26821,"list(kind = ""location"")","United States of America"
235,"entity",26908,26917,"list(kind = ""location"")","Washington"
235,"entity",27033,27042,"list(kind = ""location"")","Washington"
235,"entity",27052,27061,"list(kind = ""location"")","Washington"
235,"entity",32007,32011,"list(kind = ""location"")","China"
235,"entity",32907,32913,"list(kind = ""location"")","Alabama"
235,"entity",33537,33541,"list(kind = ""location"")","China"
235,"entity",33966,33972,"list(kind = ""location"")","Florida"
235,"entity",34403,34409,"list(kind = ""location"")","Florida"
235,"entity",35457,35463,"list(kind = ""location"")","Florida"
235,"entity",35768,35774,"list(kind = ""location"")","Alabama"
235,"entity",36475,36479,"list(kind = ""location"")","Paris"
235,"entity",36592,36596,"list(kind = ""location"")","Paris"
235,"entity",36704,36710,"list(kind = ""location"")","Florida"
235,"entity",37242,37247,"list(kind = ""location"")","Mexico"
235,"entity",40186,40198,"list(kind = ""location"")","United States"
235,"entity",41551,41552,"list(kind = ""location"")","He"
235,"entity",41956,41977,"list(kind = ""location"")","Tyndall Air Force Base"
235,"entity",43407,43410,"list(kind = ""location"")","Iran"
235,"entity",43578,43583,"list(kind = ""location"")","Israel"
235,"entity",43620,43628,"list(kind = ""location"")","Jerusalem"
235,"entity",43726,43736,"list(kind = ""location"")","Middle East"
235,"entity",43796,43800,"list(kind = ""location"")","Sudan"
235,"entity",43885,43895,"list(kind = ""location"")","Middle East"
235,"entity",44069,44079,"list(kind = ""location"")","North Korea"
235,"entity",44437,44447,"list(kind = ""location"")","North Korea"
235,"entity",44490,44500,"list(kind = ""location"")","North Korea"
235,"entity",47106,47110,"list(kind = ""location"")","China"
235,"entity",47431,47437,"list(kind = ""location"")","Chicago"
235,"entity",47447,47453,"list(kind = ""location"")","Florida"
235,"entity",47614,47618,"list(kind = ""location"")","Texas"
235,"entity",47621,47628,"list(kind = ""location"")","Oklahoma"
235,"entity",48502,48505,"list(kind = ""location"")","Cuba"
235,"entity",48508,48516,"list(kind = ""location"")","Nicaragua"
235,"entity",48519,48527,"list(kind = ""location"")","Venezuela"
235,"entity",48605,48612,"list(kind = ""location"")","Colombia"
235,"entity",49008,49013,"list(kind = ""location"")","Russia"
235,"entity",49031,49035,"list(kind = ""location"")","China"
235,"entity",51534,51546,"list(kind = ""location"")","United States"
235,"entity",51597,51600,"list(kind = ""location"")","Mars"
235,"entity",52182,52188,"list(kind = ""location"")","America"
235,"entity",52545,52551,"list(kind = ""location"")","Florida"
235,"entity",53228,53236,"list(kind = ""location"")","Venezuela"
235,"entity",53544,53550,"list(kind = ""location"")","Florida"
235,"entity",53597,53603,"list(kind = ""location"")","Alabama"
235,"entity",53630,53636,"list(kind = ""location"")","Georgia"
235,"entity",53656,53669,"list(kind = ""location"")","North Carolina"
235,"entity",53672,53685,"list(kind = ""location"")","South Carolina"
235,"entity",53688,53699,"list(kind = ""location"")","Pennsylvania"
235,"entity",53747,53754,"list(kind = ""location"")","Michigan"
235,"entity",53757,53763,"list(kind = ""location"")","Indiana"
235,"entity",53766,53772,"list(kind = ""location"")","Indiana"
235,"entity",53775,53783,"list(kind = ""location"")","Louisiana"
235,"entity",53786,53794,"list(kind = ""location"")","Louisiana"
235,"entity",53818,53826,"list(kind = ""location"")","Louisiana"
235,"entity",53855,53863,"list(kind = ""location"")","Louisiana"
235,"entity",53963,53967,"list(kind = ""location"")","Tampa"
235,"entity",53972,53982,"list(kind = ""location"")","Tallahassee"
235,"entity",53990,54001,"list(kind = ""location"")","Jacksonville"
235,"entity",54006,54020,"list(kind = ""location"")","Fort Lauderdale"
235,"entity",54031,54037,"list(kind = ""location"")","Orlando"
235,"entity",54393,54398,"list(kind = ""location"")","Panama"
235,"entity",55294,55300,"list(kind = ""location"")","Florida"
235,"entity",55554,55560,"list(kind = ""location"")","Florida"
235,"entity",55574,55580,"list(kind = ""location"")","Alabama"
236,"entity",390,401,"list(kind = ""location"")","Pennsylvania"
236,"entity",411,422,"list(kind = ""location"")","Pennsylvania"
236,"entity",433,444,"list(kind = ""location"")","Pennsylvania"
236,"entity",585,596,"list(kind = ""location"")","Pennsylvania"
236,"entity",748,754,"list(kind = ""location"")","Florida"
236,"entity",853,859,"list(kind = ""location"")","Florida"
236,"entity",883,896,"list(kind = ""location"")","North Carolina"
236,"entity",1020,1023,"list(kind = ""location"")","Ohio"
236,"entity",1057,1060,"list(kind = ""location"")","Ohio"
236,"entity",1733,1744,"list(kind = ""location"")","Pennsylvania"
236,"entity",2640,2651,"list(kind = ""location"")","Pennsylvania"
236,"entity",3595,3599,"list(kind = ""location"")","China"
236,"entity",7276,7287,"list(kind = ""location"")","Pennsylvania"
236,"entity",7305,7312,"list(kind = ""location"")","Delaware"
236,"entity",7323,7330,"list(kind = ""location"")","Delaware"
236,"entity",7462,7473,"list(kind = ""location"")","Pennsylvania"
236,"entity",7547,7558,"list(kind = ""location"")","Pennsylvania"
236,"entity",7613,7624,"list(kind = ""location"")","Pennsylvania"
236,"entity",7707,7713,"list(kind = ""location"")","Florida"
236,"entity",8217,8228,"list(kind = ""location"")","Pennsylvania"
236,"entity",8318,8326,"list(kind = ""location"")","Wisconsin"
236,"entity",8385,8392,"list(kind = ""location"")","Michigan"
236,"entity",8566,8577,"list(kind = ""location"")","Pennsylvania"
236,"entity",9023,9034,"list(kind = ""location"")","Pennsylvania"
236,"entity",9235,9246,"list(kind = ""location"")","Pennsylvania"
236,"entity",11458,11463,"list(kind = ""location"")","Moscow"
236,"entity",11590,11594,"list(kind = ""location"")","China"
236,"entity",11818,11822,"list(kind = ""location"")","China"
236,"entity",11848,11852,"list(kind = ""location"")","China"
236,"entity",12087,12091,"list(kind = ""location"")","China"
236,"entity",13757,13761,"list(kind = ""location"")","China"
236,"entity",13891,13895,"list(kind = ""location"")","China"
236,"entity",13898,13901,"list(kind = ""location"")","Iowa"
236,"entity",13904,13911,"list(kind = ""location"")","Nebraska"
236,"entity",14040,14044,"list(kind = ""location"")","China"
236,"entity",14067,14071,"list(kind = ""location"")","China"
236,"entity",14193,14205,"list(kind = ""location"")","United States"
236,"entity",14448,14452,"list(kind = ""location"")","China"
236,"entity",14536,14541,"list(kind = ""location"")","Gallup"
236,"entity",15379,15391,"list(kind = ""location"")","United States"
236,"entity",15677,15689,"list(kind = ""location"")","United States"
236,"entity",16339,16343,"list(kind = ""location"")","China"
236,"entity",16465,16469,"list(kind = ""location"")","Italy"
236,"entity",16497,16501,"list(kind = ""location"")","Italy"
236,"entity",17013,17020,"list(kind = ""location"")","Virginia"
236,"entity",18417,18426,"list(kind = ""location"")","Washington"
236,"entity",19189,19193,"list(kind = ""location"")","China"
236,"entity",19251,19255,"list(kind = ""location"")","China"
236,"entity",20425,20436,"list(kind = ""location"")","Pennsylvania"
236,"entity",20520,20531,"list(kind = ""location"")","Pennsylvania"
236,"entity",21877,21888,"list(kind = ""location"")","Pennsylvania"
236,"entity",21962,21968,"list(kind = ""location"")","Florida"
236,"entity",21974,21977,"list(kind = ""location"")","Ohio"
236,"entity",21999,22012,"list(kind = ""location"")","North Carolina"
236,"entity",23690,23694,"list(kind = ""location"")","China"
236,"entity",23757,23761,"list(kind = ""location"")","China"
236,"entity",23813,23817,"list(kind = ""location"")","China"
236,"entity",23840,23844,"list(kind = ""location"")","China"
236,"entity",24028,24034,"list(kind = ""location"")","Germany"
236,"entity",24045,24051,"list(kind = ""location"")","Germany"
236,"entity",24081,24087,"list(kind = ""location"")","Germany"
236,"entity",24654,24665,"list(kind = ""location"")","Pennsylvania"
236,"entity",24811,24822,"list(kind = ""location"")","Pennsylvania"
236,"entity",26133,26137,"list(kind = ""location"")","Texas"
236,"entity",26164,26175,"list(kind = ""location"")","Pennsylvania"
236,"entity",27688,27711,"list(kind = ""location"")","United States of America"
236,"entity",28050,28056,"list(kind = ""location"")","Georgia"
236,"entity",28682,28691,"list(kind = ""location"")","Washington"
236,"entity",28780,28789,"list(kind = ""location"")","Washington"
236,"entity",28799,28808,"list(kind = ""location"")","Washington"
236,"entity",29044,29055,"list(kind = ""location"")","Pennsylvania"
236,"entity",29431,29442,"list(kind = ""location"")","Philadelphia"
236,"entity",30167,30176,"list(kind = ""location"")","Washington"
236,"entity",31161,31164,"list(kind = ""location"")","Iran"
236,"entity",31205,31209,"list(kind = ""location"")","China"
236,"entity",31395,31398,"list(kind = ""location"")","Iran"
236,"entity",31871,31882,"list(kind = ""location"")","Pennsylvania"
236,"entity",32557,32562,"list(kind = ""location"")","Europe"
236,"entity",32632,32637,"list(kind = ""location"")","Europe"
236,"entity",32648,32653,"list(kind = ""location"")","Europe"
236,"entity",32879,32884,"list(kind = ""location"")","Europe"
236,"entity",34209,34216,"list(kind = ""location"")","New York"
236,"entity",34284,34291,"list(kind = ""location"")","New York"
236,"entity",34389,34396,"list(kind = ""location"")","New York"
236,"entity",34399,34405,"list(kind = ""location"")","Chicago"
236,"entity",34427,34433,"list(kind = ""location"")","Chicago"
236,"entity",34436,34443,"list(kind = ""location"")","Portland"
